48.150800952307058,390.70895724182981
34.587016504438964,225.24799302924259
35.504588895574862,299.64410619621651
64.993021722461535,367.20857271477064
58.684496548687328,286.11139012801419
341.59267964616737,463.3025008512563
103.28228288247269,566.71316513930992
80.458523077819649,224.87603167625917
82.342099318283829,274.72146780949021
55.642817216614745,348.10045300721555
105.40165206799263,459.5837962830268
88.962637044984248,146.0047089601776
235.53264534542694,717.76188965413814
135.79109442273301,502.62326578855948
118.76513466362444,375.84572252172887
49.431475411036402,181.36300156917554
31.417059431559451,143.96117276116945
185.73792230269828,705.73965936513935
26.592373085763921,159.20260029666747
108.25451130107975,460.18632645387123
42.588688187380328,337.07513569419393
74.18189250335007,247.08209573022242
58.857431703036234,327.7982368159611
27.369068186161755,156.47633424945343
68.81581075844943,299.3777177836302
50.481835337012839,103.88036665121234
132.76174755908573,446.84594310525642
99.568107146736523,424.95740094830529
63.326650618227617,256.40708006206643
34.854088281487783,140.14327523190184
244.88276430128406,816.00010674848727
49.686285141831462,311.42894492901348
95.025062720079575,399.44532003784258
53.233515119480103,249.34345210147342
75.914367308224286,490.47587059769728
100.98254433215342,347.18700362841264
25.970180423672591,133.22141960784381
41.694895278820354,284.90109589626229
37.905112653153303,177.281845322903
241.84370739808509,661.44975434235425
280.99794070372263,746.3678797614233
29.833714463002597,251.00709750759984
75.086194995913132,382.83971141731234
181.20542545740778,687.85346294480098
52.988178688622341,302.18002038222903
90.125454636223665,217.35400011850606
51.545033819496169,233.12459622060726
38.994846153242435,173.43617977803433
211.51603893608856,686.91385716035006
111.10033342813948,563.60845458099288
